timestamp,error_x,error_y,pan_angle,tilt_angle,delta_pan,delta_tilt
1770649474.5363836,0,0,102.04,81.6,0,0
1770649474.7878816,0,0,102.04,81.6,0,0
1770649475.0366497,0,0,102.04,81.6,0,0
1770649475.2869184,0,0,102.04,81.6,0,0
1770649475.5375643,0,0,102.04,81.6,0,0
1770649475.787212,0,0,102.04,81.6,0,0
1770649476.0376384,0,0,102.04,81.6,0,0
1770649476.2868207,0,0,102.04,81.6,0,0
1770649476.5384429,0,0,102.04,81.6,0,0
1770649476.787142,0,0,102.04,81.6,0,0
1770649477.0379236,0,0,102.04,81.6,0,0
1770649477.2872107,0,0,102.04,81.6,0,0
1770649477.5389814,0,0,102.04,81.6,0,0
1770649477.787402,0,0,102.04,81.6,0,0
1770649478.0380256,0,0,102.04,81.6,0,0
1770649478.2876256,0,0,102.04,81.6,0,0
1770649478.538667,0,0,102.04,81.6,0,0
1770649478.7878911,0,0,102.04,81.6,0,0
1770649479.0378761,0,0,102.04,81.6,0,0
1770649479.288371,0,0,102.04,81.6,0,0
1770649479.5386324,0,0,102.04,81.6,0,0
1770649479.7883883,0,0,102.04,81.6,0,0
1770649480.038414,0,0,102.04,81.6,0,0
1770649480.289386,0,0,102.04,81.6,0,0
1770649480.5384936,0,0,102.04,81.6,0,0
1770649480.7890928,0,0,102.04,81.6,0,0
1770649481.0385232,0,0,102.04,81.6,0,0
1770649481.2893035,0,0,102.04,81.6,0,0
1770649481.5406184,0,0,102.04,81.6,0,0
1770649481.789254,0,0,102.04,81.6,0,0
1770649482.0389166,0,0,102.04,81.6,0,0
1770649482.2897694,0,0,102.04,81.6,0,0
1770649482.539399,0,0,102.04,81.6,0,0
1770649482.7897358,0,0,102.04,81.6,0,0
1770649483.0390716,0,0,102.04,81.6,0,0
1770649483.2906744,0,0,102.04,81.6,0,0
1770649483.5393863,0,0,102.04,81.6,0,0
1770649483.789969,0,0,102.04,81.6,0,0
1770649484.0395398,0,0,102.04,81.6,0,0
1770649484.292974,0,0,102.04,81.6,0,0
1770649484.5399833,0,0,102.04,81.6,0,0
1770649484.790738,0,0,102.04,81.6,0,0
1770649485.039755,0,0,102.04,81.6,0,0
1770649485.291337,0,0,102.04,81.6,0,0
1770649485.5397847,0,0,102.04,81.6,0,0
1770649485.7908213,0,0,102.04,81.6,0,0
1770649486.0394945,0,0,102.04,81.6,0,0
1770649486.2914479,0,0,102.04,81.6,0,0
1770649486.5406966,0,0,102.04,81.6,0,0
1770649486.7907627,-28,0,102.91,81.58,0.8638,-0.0213
1770649487.0402596,-50,0,105.91,81.58,3,0.0
1770649487.2912712,0,0,105.91,81.58,0,0
1770649487.5404372,-25,0,105.66,81.58,-0.2493,0.0
1770649487.791514,-30,0,106.95,81.58,1.2985,0.0
1770649488.040741,0,0,106.95,81.58,0,0
1770649488.291386,27,0,103.95,81.58,-3,0.0
1770649488.5411673,0,0,103.95,81.58,0,0
1770649488.791229,0,0,103.95,81.58,0,0
1770649489.0412536,0,0,103.95,81.58,0,0
1770649489.2977495,0,0,103.95,81.58,0,0
1770649489.5429716,0,0,103.95,81.58,0,0
1770649489.793136,0,0,103.95,81.58,0,0
1770649490.0410526,0,0,103.95,81.58,0,0
1770649490.2917547,0,0,103.95,81.58,0,0
1770649490.54261,0,0,103.95,81.58,0,0
1770649490.7911565,0,0,103.95,81.58,0,0
1770649491.0417676,0,0,103.95,81.58,0,0
1770649491.2912598,0,0,103.95,81.58,0,0
1770649491.5428534,0,0,103.95,81.58,0,0
1770649491.791333,0,0,103.95,81.58,0,0
1770649492.0423155,0,0,103.95,81.58,0,0
1770649492.291587,0,0,103.95,81.58,0,0
1770649492.5428421,0,0,103.95,81.58,0,0
1770649492.7920427,0,0,103.95,81.58,0,0
1770649493.042787,0,0,103.95,81.58,0,0
1770649493.2919588,0,0,103.95,81.58,0,0
1770649493.5433772,0,0,103.95,81.58,0,0
1770649493.7921023,0,0,103.95,81.58,0,0
1770649494.0432043,0,0,103.95,81.58,0,0
1770649494.2923093,0,0,103.95,81.58,0,0
1770649494.5439649,0,0,103.95,81.58,0,0
1770649494.7926064,0,0,103.95,81.58,0,0
1770649495.0428095,0,0,103.95,81.58,0,0
1770649495.2925367,0,0,103.95,81.58,0,0
1770649495.5439188,0,0,103.95,81.58,0,0
1770649495.7930412,0,0,103.95,81.58,0,0
1770649496.043272,0,0,103.95,81.58,0,0
1770649496.292994,0,0,103.95,81.58,0,0
1770649496.5437658,0,0,103.95,81.58,0,0
1770649496.7936778,0,0,103.95,81.58,0,0
1770649497.0449834,0,0,103.95,81.58,0,0
1770649497.2942967,0,0,103.95,81.58,0,0
1770649497.5436342,0,0,103.95,81.58,0,0
1770649497.7940848,0,0,103.95,81.58,0,0
1770649498.043368,0,0,103.95,81.58,0,0
1770649498.2951167,0,0,103.95,81.58,0,0
1770649498.543614,0,0,103.95,81.58,0,0
1770649498.7936695,0,0,103.95,81.58,0,0
1770649499.0435987,0,0,103.95,81.58,0,0
1770649499.2952473,0,0,103.95,81.58,0,0
1770649499.5437744,0,0,103.95,81.58,0,0
1770649499.794335,0,0,103.95,81.58,0,0
1770649500.0441816,0,0,103.95,81.58,0,0
1770649500.2946708,0,0,103.95,81.58,0,0
1770649500.544538,0,0,103.95,81.58,0,0
1770649500.7946706,0,0,103.95,81.58,0,0
1770649501.0445256,0,0,103.95,81.58,0,0
1770649501.294973,0,0,103.95,81.58,0,0
1770649501.544349,0,0,103.95,81.58,0,0
1770649501.794446,0,0,103.95,81.58,0,0
